id,bookID,authorID
4569,10147,6384
4570,10148,1356
4571,10148,6384
4572,10156,7311
4573,10165,7814
4574,10170,7756
4575,10172,1372
4576,10172,606
4577,10172,6188
4578,10173,3281
4579,10173,4269
4580,10174,2172
4581,10174,3281
4582,10200,7123
4583,10203,4235
4584,10203,8667
4585,10203,2743
4586,10204,4235
4587,10205,4235
4588,10205,2743
4589,10206,4235
4590,10206,766
4591,10208,4235
4592,10208,1672
4593,10208,1530
4594,10210,3842
4595,10210,3110
4596,10215,3375
4597,10217,3375
4598,10219,3375
4599,10220,3375
4600,10221,3375
4601,10222,3375
4602,10224,3375
4603,10232,8833
4604,10232,2328
4605,10233,8833
4606,10235,1434
4607,10238,8593
4608,10255,3743
4609,10255,7025
4610,10261,1893
4611,10263,8450
4612,10263,7799
4613,10269,2359
4614,10269,8273
4615,10270,7420
4616,10285,7515
4617,10289,5951
4618,10303,9098
4619,10308,4747
4620,10310,2328
4621,10311,2328
4622,10324,7377
4623,10329,7162
4624,10329,3526
4625,10329,8282
4626,10329,7612
4627,10332,7162
4628,10332,8169
4629,10340,7523
4630,10340,4302
4631,10340,5081
4632,10346,1909
4633,10347,4070
4634,10347,7947
4635,10370,4895
4636,10370,1153
4637,10370,7635
4638,10370,8658
4639,10370,3396
4640,10370,6633
4641,10370,345
4642,10370,3106
4643,10370,2965
4644,10370,7902
4645,10372,4895
4646,10382,9117
4647,10403,1296
4648,10404,2709
4649,10405,666
4650,10412,5089
4651,10412,8369
4652,10414,862
4653,10414,907
4654,10416,844
4655,10416,7658
4656,10417,4610
4657,10417,3358
4658,10420,1796
4659,10420,1624
4660,10421,1384
4661,10421,7591
4662,10427,8112
4663,10427,6145
4664,10429,7137
4665,10431,4759
4666,10433,1350
4667,10441,1379
4668,10445,6837
4669,10456,3955
4670,10460,3955
4671,10461,262
4672,10461,7290
4673,10464,2964
4674,10471,3777
4675,10471,2964
4676,10474,1993
4677,10476,1342
4678,10490,8737
4679,10495,8737
4680,10500,3952
4681,10500,4956
4682,10503,8737
4683,10503,8267
4684,10505,8737
4685,10505,7927
4686,10505,325
4687,10505,7194
4688,10507,8737
4689,10507,3990
4690,10507,1807
4691,10514,8737
4692,10514,7853
4693,10514,3990
4694,10517,8737
4695,10517,3990
4696,10518,8737
4697,10519,8737
4698,10519,8147
4699,10525,8737
4700,10528,8737
4701,10529,8549
4702,10529,8737
4703,10534,3201
4704,10534,1167
4705,10534,7419
4706,10534,1302
4707,10536,3201
4708,10536,116
4709,10537,3201
4710,10537,2428
4711,10539,1863
4712,10541,1863
4713,10545,4602
4714,10545,6865
4715,10546,7218
4716,10546,8723
4717,10546,5863
4718,10552,3204
4719,10552,8700
4720,10559,1539
4721,10559,6703
4722,10561,1539
4723,10561,5411
4724,10562,1613
4725,10562,1539
4726,10563,1539
4727,10563,2424
4728,10566,4932
4729,10568,3409
4730,10570,5177
4731,10572,7487
4732,10574,4932
4733,10575,4932
4734,10575,3808
4735,10579,4932
4736,10581,4932
4737,10581,1710
4738,10583,4932
4739,10585,4932
4740,10585,4700
4741,10586,4932
4742,10586,4251
4743,10587,4932
4744,10587,5037
4745,10587,1061
4746,10587,5285
4747,10587,2946
4748,10587,6430
4749,10587,1169
4750,10593,4932
4751,10593,825
4752,10594,5792
4753,10597,5826
4754,10597,8497
4755,10597,1005
4756,10599,4932
4757,10599,4251
4758,10603,4932
4759,10605,2546
4760,10605,4932
4761,10606,5792
4762,10607,4932
4763,10607,2321
4764,10612,8573
4765,10612,9086
4766,10612,1441
4767,10613,4932
4768,10614,4932
4769,10617,2546
4770,10617,4932
4771,10620,4932
4772,10620,5775
4773,10622,4932
4774,10624,4932
4775,10629,4932
4776,10629,7134
4777,10631,2825
4778,10631,9176
4779,10638,1088
4780,10639,7282
4781,10654,1683
4782,10655,1683
4783,10656,1683
4784,10662,5682
4785,10663,428
4786,10663,5966
4787,10666,5682
4788,10669,1732
4789,10670,1732
4790,10682,5974
4791,10682,3380
4792,10682,2569
4793,10686,8136
4794,10686,8892
4795,10686,8171
4796,10687,4843
4797,10689,919
4798,10691,327
4799,10698,58
4800,10698,4353
4801,10701,1577
4802,10711,8116
4803,10712,8116
4804,10713,8116
4805,10714,8116
4806,10718,8116
4807,10732,5398
4808,10732,7101
4809,10732,5810
4810,10732,5185
4811,10739,6166
4812,10750,2057
4813,10750,5401
4814,10751,2057
4815,10751,5296
4816,10756,2476
4817,10756,1408
4818,10757,5733
4819,10760,1813
4820,10765,5743
4821,10767,2106
4822,10767,8290
4823,10770,2106
4824,10770,8290
4825,10772,2447
4826,10772,8367
4827,10776,2580
4828,10776,8731
4829,10778,2580
4830,10780,5149
4831,10783,8834
4832,10783,6486
4833,10785,2580
4834,10785,8241
4835,10787,5238
4836,10789,4353
4837,10792,2130
4838,10796,2580
4839,10796,6186
4840,10797,2580
4841,10801,6765
4842,10802,6765
4843,10802,6272
4844,10804,6765
4845,10804,806
4846,10805,6765
4847,10806,6765
4848,10806,2201
4849,10808,3056
4850,10810,1175
4851,10810,923
4852,10810,17
4853,10810,6837
4854,10814,1175
4855,10814,2373
4856,10814,2059
4857,10814,6155
4858,10826,1175
4859,10826,6079
4860,10832,1175
4861,10832,6079
4862,10836,2691
4863,10836,6072
4864,10836,6035
4865,10846,6334
4866,10853,4170
4867,10863,7801
4868,10867,9204
4869,10873,9204
4870,10876,200
4871,10877,200
4872,10879,2213
4873,10880,200
4874,10880,6200
4875,10884,8192
4876,10885,8192
4877,10885,4322
4878,10887,8192
4879,10890,251
4880,10894,2589
4881,10895,2589
4882,10895,3070
4883,10895,1221
4884,10895,1814
4885,10895,8608
4886,10895,6041
4887,10895,4629
4888,10895,6644
4889,10895,8639
4890,10895,5817
4891,10895,2358
4892,10895,300
4893,10895,5092
4894,10895,1521
4895,10895,859
4896,10895,4066
4897,10895,243
4898,10895,5959
4899,10895,9101
4900,10895,567
4901,10895,6119
4902,10895,743
4903,10895,7932
4904,10897,2589
4905,10906,4443
4906,10907,4967
4907,10908,2586
4908,10909,2586
4909,10910,2586
4910,10912,2586
4911,10914,2586
4912,10915,2586
4913,10916,2586
4914,10917,2586
4915,10920,297
4916,10921,2499
4917,10921,617
4918,10921,4173
4919,10929,6102
4920,10932,3180
4921,10939,5190
4922,10939,2699
4923,10943,5190
4924,10943,8606
4925,10951,2640
4926,10964,4341
4927,10965,4341
4928,10966,5352
4929,10966,4986
4930,10966,2560
4931,10966,5436
4932,10967,4341
4933,10967,5493
4934,10968,4181
4935,10969,4341
4936,10970,7828
4937,10971,4181
4938,10972,4181
4939,10973,4181
4940,10974,9008
4941,10974,8238
4942,10976,9008
4943,10976,2332
4944,10976,1111
4945,10979,9008
4946,10980,9008
4947,10980,2332
4948,10980,1111
4949,10982,9008
4950,10984,9008
4951,10985,9008
4952,10987,4341
4953,10988,4341
4954,10989,4341
4955,10990,4341
4956,10992,4341
4957,10993,4063
4958,10996,8967
4959,10996,7376
4960,10996,6647
4961,10996,7172
4962,11000,8412
4963,11002,379
4964,11002,5312
4965,11003,7233
4966,11005,3579
4967,11005,8226
4968,11006,4602
4969,11006,3191
4970,11012,4602
4971,11012,1012
4972,11012,6236
4973,11013,4602
4974,11016,3842
4975,11016,2197
4976,11019,3842
4977,11019,5136
4978,11021,6015
4979,11021,3446
4980,11021,3842
4981,11022,5943
4982,11022,5570
4983,11026,8700
4984,11026,5133
4985,11026,1152
4986,11027,5943
4987,11031,5943
4988,11031,841
4989,11033,5943
4990,11033,2879
4991,11036,3609
4992,11037,3609
4993,11037,3339
4994,11038,3609
4995,11043,3609
4996,11043,3319
4997,11044,3609
4998,11044,3339
4999,11045,6765
5000,11047,408
5001,11047,1269
5002,11048,3577
5003,11062,6476
5004,11069,5727
5005,11069,3341
5006,11071,5727
5007,11071,4745
5008,11071,4495
5009,11075,5727
5010,11077,6147
5011,11089,4388
5012,11095,905
5013,11101,3368
5014,11106,5329
5015,11106,1136
5016,11119,2233
5017,11119,7295
5018,11121,2233
5019,11121,2317
5020,11130,5061
5021,11130,4412
5022,11136,5061
5023,11136,2029
5024,11137,5061
5025,11137,7759
5026,11138,5061
5027,11149,5061
5028,11154,5061
5029,11157,8581
5030,11157,2995
5031,11159,3669
5032,11159,9162
5033,11161,1667
5034,11161,132
5035,11161,1171
5036,11162,5524
5037,11162,8149
5038,11166,1667
5039,11166,4028
5040,11167,1667
5041,11167,7291
5042,11168,1667
5043,11168,4088
5044,11174,1667
5045,11176,5661
5046,11176,4549
5047,11178,5661
5048,11178,172
5049,11184,4724
5050,11197,8065
5051,11204,4485
5052,11208,4485
5053,11222,552
5054,11222,4754
5055,11222,219
5056,11225,4754
5057,11226,4754
5058,11229,1288
5059,11229,1387
5060,11231,1288
5061,11231,6637
5062,11231,7976
5063,11234,1288
5064,11234,2513
5065,11235,1288
5066,11240,1288
5067,11244,5954
5068,11245,5954
5069,11247,5954
5070,11251,5954
5071,11253,1288
5072,11262,5954
5073,11263,5954
5074,11269,5954
5075,11277,6799
5076,11278,6799
5077,11279,6799
5078,11285,6799
5079,11286,6799
5080,11289,6799
5081,11290,6799
5082,11295,3065
5083,11296,4821
5084,11297,7966
5085,11297,4821
5086,11298,7966
5087,11298,8052
5088,11301,4705
5089,11308,3754
5090,11311,3754
5091,11311,1605
5092,11313,3754
5093,11317,6436
5094,11318,6436
5095,11320,8368
5096,11320,566
5097,11323,1425
5098,11324,1288
5099,11326,8719
5100,11333,8719
5101,11333,7257
5102,11334,8719
5103,11337,8719
5104,11339,8368
5105,11339,8498
5106,11340,8719
5107,11341,8719
5108,11346,8719
5109,11347,8719
5110,11349,8719
5111,11352,8719
5112,11355,8719
5113,11359,8719
5114,11364,1131
5115,11364,8006
5116,11366,6570
5117,11366,7000
5118,11371,8697
5119,11371,4095
5120,11372,8697
5121,11373,8697
5122,11373,7520
5123,11376,8697
5124,11377,8697
5125,11377,5097
5126,11378,8697
5127,11380,1345
5128,11383,705
5129,11389,8697
5130,11389,8238
5131,11390,5576
5132,11399,6512
5133,11406,7406
5134,11413,6643
5135,11413,8992
5136,11426,2902
5137,11427,2902
5138,11428,2902
5139,11429,2902
5140,11430,2902
5141,11430,1338
5142,11431,2902
5143,11432,2902
5144,11432,1338
5145,11433,2902
5146,11433,1338
5147,11434,2902
5148,11436,2902
5149,11436,1338
5150,11437,8656
5151,11439,8656
5152,11441,8656
5153,11441,2300
5154,11449,8656
5155,11463,7405
5156,11463,707
5157,11464,7405
5158,11466,7405
5159,11468,7405
5160,11472,3528
5161,11473,5216
5162,11473,3528
5163,11473,8812
5164,11473,8200
5165,11473,9180
5166,11473,4208
5167,11473,2326
5168,11473,4216
5169,11473,8223
5170,11473,6110
5171,11473,3318
5172,11473,5803
5173,11473,2580
5174,11473,4313
5175,11473,1393
5176,11473,3600
5177,11473,4419
5178,11473,2701
5179,11478,8993
5180,11481,8993
5181,11482,8993
5182,11482,1402
5183,11486,190
5184,11492,87
5185,11494,1393
5186,11499,15
5187,11502,15
5188,11503,15
5189,11507,15
5190,11511,6799
5191,11514,6799
5192,11516,6799
5193,11516,2126
5194,11518,6799
5195,11518,4390
5196,11519,6799
5197,11520,6799
5198,11525,8589
5199,11535,6799
5200,11541,8401
5201,11548,8401
5202,11549,8401
5203,11550,8401
5204,11551,8401
5205,11552,8401
5206,11553,8401
5207,11556,8401
5208,11557,8401
5209,11563,4932
5210,11565,4932
5211,11565,1005
5212,11566,4932
5213,11570,4932
5214,11570,8611
5215,11570,2371
5216,11571,4932
5217,11574,4932
5218,11574,4609
5219,11580,4932
5220,11580,2765
5221,11580,7839
5222,11584,4932
5223,11588,4932
5224,11594,4932
5225,11594,2191
5226,11597,4932
5227,11601,7961
5228,11601,7589
5229,11604,4932
5230,11605,4932
5231,11605,8865
5232,11606,4932
5233,11606,2546
5234,11608,4932
5235,11608,2927
5236,11608,8189
5237,11611,8284
5238,11613,4932
5239,11613,8189
5240,11616,8174
5241,11616,2923
5242,11617,5248
5243,11619,6867
5244,11619,1723
5245,11621,6867
5246,11623,47
5247,11623,6447
5248,11625,47
5249,11625,7601
5250,11627,47
5251,11630,5056
5252,11632,47
5253,11632,6285
5254,11632,8597
5255,11635,5396
5256,11643,1938
5257,11648,8783
5258,11650,8783
5259,11653,8783
5260,11654,8783
5261,11655,8783
5262,11656,6837
5263,11657,6837
5264,11663,6837
5265,11664,6837
5266,11665,5640
5267,11666,6837
5268,11668,6899
5269,11668,9135
5270,11669,7506
5271,11670,7506
5272,11671,7506
5273,11672,7506
5274,11684,5227
5275,11686,4133
5276,11686,6720
5277,11690,982
5278,11692,982
5279,11692,471
5280,11692,6139
5281,11693,982
5282,11693,1886
5283,11695,982
5284,11695,889
5285,11697,270
5286,11698,982
5287,11698,889
5288,11701,6459
5289,11701,2183
5290,11701,8200
5291,11702,6459
5292,11702,5877
5293,11702,3343
5294,11704,6459
5295,11704,5570
5296,11705,6459
5297,11705,2183
5298,11705,4527
5299,11705,5755
5300,11705,6588
5301,11705,1977
5302,11705,8200
5303,11705,2782
5304,11705,5877
5305,11705,5249
5306,11705,136
5307,11705,7508
5308,11707,6459
5309,11707,4510
5310,11715,3196
5311,11715,3782
5312,11723,7257
5313,11728,4706
5314,11729,4706
5315,11729,4293
5316,11734,8783
5317,11741,1377
5318,11751,5227
5319,11752,5227
5320,11762,6723
5321,11765,6723
5322,11766,6723
5323,11767,6723
5324,11768,3871
5325,11769,3871
5326,11771,3871
5327,11771,7766
5328,11772,3871
5329,11772,1162
5330,11777,1925
5331,11779,1925
5332,11779,8305
5333,11780,1925
5334,11781,1925
5335,11781,8305
5336,11782,1925
5337,11784,1925
5338,11785,1925
5339,11796,8783
5340,11801,4974
5341,11809,7062
5342,11824,3228
5343,11824,3816
5344,11831,4542
5345,11854,9141
5346,11861,1233
5347,11862,4575
5348,11873,6452
5349,11876,6452
5350,11878,6452
5351,11880,6152
5352,11886,4133
5353,11890,4133
5354,11890,530
5355,11900,7205
5356,11901,2900
5357,11907,1393
5358,11908,1393
5359,11908,8784
5360,11910,1393
5361,11910,6019
5362,11912,1393
5363,11912,2898
5364,11915,3205
5365,11917,3205
5366,11918,3205
5367,11919,3205
5368,11920,3205
5369,11921,3205
5370,11922,3205
5371,11926,6463
5372,11932,7475
5373,11933,7475
5374,11934,7475
5375,11938,7475
5376,11949,5016
5377,11963,6463
5378,11970,1340
5379,11978,1340
5380,11980,9145
5381,11988,3387
5382,11988,8082
5383,11988,4338
5384,11988,782
5385,11990,3387
5386,11990,7855
5387,11990,8937
5388,11991,3387
5389,11991,4338
5390,11993,3387
5391,11993,2689
5392,11993,6965
5393,11993,193
5394,11995,3387
5395,11995,4338
5396,11996,2722
5397,11996,9051
5398,12000,3607
5399,12000,7476
5400,12000,4547
5401,12000,3512
5402,12000,4979
5403,12000,6465
5404,12001,2830
5405,12009,6378
5406,12013,6378
5407,12016,6378
5408,12017,6378
5409,12018,6378
5410,12018,3252
5411,12019,8437
5412,12022,8329
5413,12034,9152
5414,12034,872
5415,12035,6764
5416,12036,9152
5417,12036,4473
5418,12036,8004
5419,12043,3824
5420,12045,1288
5421,12047,3217
5422,12048,3217
5423,12048,7107
5424,12049,3217
5425,12049,7750
5426,12050,3217
5427,12052,3217
5428,12052,7107
5429,12053,3217
5430,12055,3217
5431,12059,7974
5432,12066,1288
5433,12069,2141
5434,12069,8683
5435,12070,4970
5436,12070,9143
5437,12071,4970
5438,12071,9143
5439,12073,3085
5440,12073,2985
5441,12074,2386
5442,12074,4163
5443,12075,3085
5444,12075,7564
5445,12075,3434
5446,12075,3421
5447,12076,3085
5448,12076,2985
5449,12077,3085
5450,12077,2985
5451,12077,7490
5452,12078,2757
5453,12079,6568
5454,12080,4402
5455,12080,553
5456,12081,3085
5457,12081,6266
5458,12083,3379
5459,12083,5822
5460,12086,3104
5461,12090,4808
5462,12091,2853
5463,12091,4252
5464,12095,6026
5465,12095,8824
5466,12099,6026
5467,12099,2778
5468,12099,2950
5469,12108,3395
5470,12113,3999
5471,12113,441
5472,12114,3999
5473,12114,8161
5474,12116,3999
5475,12116,3990
5476,12116,3048
5477,12117,3999
5478,12117,3990
5479,12117,4160
5480,12118,3999
5481,12118,2882
5482,12120,3999
5483,12120,9201
5484,12120,6898
5485,12120,8668
5486,12123,8327
5487,12125,4542
5488,12137,968
5489,12142,968
5490,12142,7859
5491,12143,1493
5492,12143,1047
5493,12147,3355
5494,12148,3355
5495,12149,3355
5496,12155,7869
5497,12155,7261
5498,12157,2845
5499,12157,7711
5500,12169,478
5501,12169,6240
5502,12172,1923
5503,12172,8338
5504,12180,2568
5505,12186,4748
5506,12187,4748
5507,12187,4520
5508,12188,4748
5509,12193,6586
5510,12193,224
5511,12193,9130
5512,12194,6586
5513,12195,6586
5514,12195,7715
5515,12201,1493
5516,12201,236
5517,12202,1493
5518,12202,7384
5519,12203,7317
5520,12203,4746
5521,12204,1493
5522,12210,1493
5523,12210,4049
5524,12210,6538
5525,12212,1140
5526,12216,3379
5527,12216,707
5528,12220,2384
5529,12222,2384
5530,12222,1873
5531,12225,7973
5532,12226,8163
5533,12226,2384
5534,12226,219
5535,12230,5429
5536,12230,6835
5537,12230,1560
5538,12240,6749
5539,12248,7292
5540,12248,62
5541,12249,6613
5542,12250,6613
5543,12254,1836
5544,12254,4380
5545,12254,2267
5546,12256,1836
5547,12256,8835
5548,12263,7292
5549,12263,62
5550,12263,1836
5551,12268,2384
5552,12268,5969
5553,12274,5429
5554,12274,6835
5555,12274,4552
5556,12275,5429
5557,12275,5232
5558,12279,4808
5559,12288,250
5560,12290,250
5561,12290,5600
5562,12292,250
5563,12293,2185
5564,12296,6503
5565,12296,7706
5566,12296,4007
5567,12297,6503
5568,12297,8881
5569,12299,6503
5570,12300,6503
5571,12301,6503
5572,12302,6503
5573,12302,2250
5574,12315,3163
5575,12315,421
5576,12317,3163
5577,12317,1966
5578,12319,3163
5579,12319,4618
5580,12319,2951
5581,12321,3163
5582,12321,3994
5583,12321,4085
5584,12322,3163
5585,12322,3994
5586,12328,3264
5587,12328,6227
5588,12335,7256
5589,12346,7891
5590,12349,5694
5591,12350,5694
5592,12352,5694
5593,12352,1292
5594,12358,6761
5595,12358,2834
5596,12365,4538
5597,12366,4538
5598,12370,5824
5599,12372,7494
5600,12375,5536
5601,12375,8455
5602,12375,1275
5603,12375,7272
5604,12378,8281
5605,12381,5000
5606,12383,180
5607,12395,8002
5608,12395,8201
5609,12395,748
5610,12398,748
5611,12401,1985
5612,12408,6683
5613,12408,8287
5614,12412,6683
5615,12412,1963
5616,12412,7544
5617,12417,3472
5618,12419,7524
5619,12419,4340
5620,12424,4064
5621,12424,3855
5622,12427,4064
5623,12427,239
5624,12427,5441
5625,12441,3355
5626,12442,3355
5627,12444,3355
5628,12445,3355
5629,12447,1195
5630,12448,1195
5631,12451,1195
5632,12451,1666
5633,12457,273
5634,12458,3379
5635,12458,2411
5636,12461,3379
5637,12461,2411
5638,12466,3940
5639,12467,3940
5640,12468,3940
5641,12473,3940
5642,12473,497
5643,12474,3940
5644,12477,5803
5645,12478,6349
5646,12482,6873
5647,12488,652
5648,12495,4171
5649,12496,3704
5650,12497,3704
5651,12502,2755
5652,12505,9018
5653,12505,8489
5654,12505,7880
5655,12505,1374
5656,12505,7492
5657,12511,1595
5658,12513,3152
5659,12517,3152
5660,12522,262
5661,12522,7001
5662,12526,2408
5663,12527,2408
5664,12528,2408
5665,12532,2408
5666,12533,2408
5667,12535,251
5668,12537,251
5669,12540,251
5670,12545,4435
5671,12546,1446
5672,12550,3334
5673,12555,7844
5674,12557,7844
5675,12558,7844
5676,12558,6944
5677,12560,4690
5678,12561,4690
5679,12564,4754
5680,12564,3770
5681,12568,103
5682,12569,103
5683,12570,103
5684,12571,103
5685,12571,5564
5686,12577,1690
5687,12578,1690
5688,12578,7494
5689,12578,7744
5690,12579,1690
5691,12579,5071
5692,12581,1690
5693,12581,6395
5694,12582,1690
5695,12583,1690
5696,12586,1690
5697,12589,1690
5698,12590,1690
5699,12609,7213
5700,12612,8199
5701,12614,8199
5702,12614,5809
5703,12614,8842
5704,12615,8199
5705,12616,8199
5706,12618,8199
5707,12618,4964
5708,12620,8199
5709,12622,8199
5710,12623,8199
5711,12623,615
5712,12623,67
5713,12627,8199
5714,12627,2511
5715,12627,935
5716,12627,3342
5717,12630,8199
5718,12630,935
5719,12631,8199
5720,12631,3225
5721,12645,8199
5722,12646,8199
5723,12646,3621
5724,12648,5530
5725,12649,1
5726,12649,1026
5727,12649,1170
5728,12650,5530
5729,12651,1
5730,12651,1755
5731,12652,5530
5732,12657,154
5733,12658,154
5734,12661,154
5735,12662,154
5736,12664,154
5737,12664,3968
5738,12665,154
5739,12676,4932
5740,12676,2927
5741,12678,4932
5742,12682,4932
5743,12683,4932
5744,12683,825
5745,12684,4932
5746,12686,1259
5747,12691,1259
5748,12703,974
5749,12703,8996
5750,12712,7100
5751,12722,2863
5752,12723,5628
5753,12724,5241
5754,12725,1817
5755,12733,9008
5756,12738,2146
5757,12746,8697
5758,12746,7385
5759,12749,6341
5760,12749,7709
5761,12753,6341
5762,12753,8206
5763,12753,3108
5764,12754,6341
5765,12754,8206
5766,12769,2945
5767,12770,398
5768,12770,5175
5769,12771,5974
5770,12771,8009
5771,12783,773
5772,12786,4703
5773,12787,3027
5774,12787,8081
5775,12787,2196
5776,12789,8384
5777,12793,1702
5778,12803,4602
5779,12803,1654
5780,12807,3300
5781,12812,3852
5782,12817,1288
5783,12817,6509
5784,12820,3120
5785,12820,6704
5786,12822,8577
5787,12823,1667
5788,12823,5503
5789,12827,1993
5790,12828,1993
5791,12829,1993
5792,12840,124
5793,12841,124
5794,12842,124
5795,12843,124
5796,12844,124
5797,12845,124
5798,12846,124
5799,12847,124
5800,12851,9018
5801,12851,1865
5802,12852,9018
5803,12852,1865
5804,12853,9018
5805,12853,3691
5806,12853,390
5807,12854,9018
5808,12854,3691
5809,12854,390
5810,12855,9018
5811,12855,7240
5812,12856,9018
5813,12856,1374
5814,12856,7880
5815,12859,8019
5816,12859,4417
5817,12873,204
5818,12873,8319
5819,12876,5030
5820,12879,6006
5821,12880,8812
5822,12880,8784
5823,12881,8783
5824,12882,8783
5825,12885,992
5826,12901,8163
5827,12901,9008
5828,12901,219
5829,12905,9008
5830,12906,8163
5831,12906,219
5832,12912,8096
5833,12912,4380
5834,12912,3359
5835,12914,8096
5836,12914,5938
5837,12916,8096
5838,12916,2988
5839,12918,8096
5840,12918,5645
5841,12918,3530
5842,12919,8096
5843,12919,1821
5844,12922,6792
5845,12922,631
5846,12922,5178
5847,12923,6792
5848,12930,3149
5849,12931,3149
5850,12932,3149
5851,12933,3149
5852,12933,3349
5853,12936,3149
5854,12937,3149
5855,12937,5787
5856,12938,5448
5857,12939,5448
5858,12939,573
5859,12941,5448
5860,12941,3362
5861,12944,5448
5862,12944,4591
5863,12944,6795
5864,12947,699
5865,12947,7004
5866,12947,8413
5867,12950,699
5868,12950,3705
5869,12951,699
5870,12951,9139
5871,12954,699
5872,12954,3406
5873,12958,5448
5874,12958,5243
5875,12958,348
5876,12960,5448
5877,12960,7540
5878,12961,5448
5879,12961,573
5880,12964,5448
5881,12964,1808
5882,12964,1475
5883,12964,1370
5884,12965,5448
5885,12965,6504
5886,12967,5970
5887,12969,7878
5888,12969,5068
5889,12975,5448
5890,12975,1110
5891,12980,5448
5892,12980,4591
5893,12980,6795
5894,12982,5448
5895,12984,1283
5896,12990,8344
5897,12993,5448
5898,12993,1604
5899,12994,1261
5900,12995,9008
5901,12996,5448
5902,12999,5448
5903,12999,8248
5904,12999,8544
5905,12999,7516
5906,12999,1370
5907,13002,5448
5908,13002,4591
5909,13002,6795
5910,13006,5448
5911,13006,573
5912,13008,5448
5913,13008,51
5914,13008,199
5915,13008,5875
5916,13011,5448
5917,13011,2649
5918,13011,6622
5919,13012,5448
5920,13012,7973
5921,13018,6065
5922,13018,5448
5923,13018,219
5924,13020,5448
5925,13020,3249
5926,13023,6957
5927,13023,1367
5928,13023,5506
5929,13028,6957
5930,13028,5737
5931,13033,6716
5932,13037,6716
5933,13039,6716
5934,13040,2078
5935,13042,5071
5936,13050,1
5937,13050,2843
5938,13050,8392
5939,13050,2692
5940,13050,4186
5941,13050,7334
5942,13060,8659
5943,13061,8659
5944,13062,8659
5945,13063,8659
5946,13064,8659
5947,13066,8659
5948,13067,8659
5949,13068,8659
5950,13069,8659
5951,13069,5388
5952,13069,758
5953,13069,8013
5954,13069,6973
5955,13069,2590
5956,13069,3444
5957,13069,3008
5958,13069,7912
5959,13069,3296
5960,13069,8861
5961,13069,3554
5962,13069,242
5963,13074,8659
5964,13075,8659
5965,13076,8659
5966,13076,878
5967,13079,8659
5968,13083,8659
5969,13086,5339
5970,13086,1546
5971,13086,2694
5972,13100,7058
5973,13104,2195
5974,13105,2195
5975,13106,2195
5976,13106,4400
5977,13107,2195
5978,13113,5632
5979,13119,3832
5980,13121,3832
5981,13122,3832
5982,13128,9057
5983,13130,9057
5984,13130,3581
5985,13131,9057
5986,13131,9211
5987,13133,9057
5988,13133,5928
5989,13134,9057
5990,13134,4579
5991,13136,9057
5992,13136,3581
5993,13137,9057
5994,13138,9057
5995,13139,9057
5996,13140,9057
5997,13141,9057
5998,13142,9057
5999,13143,9057
6000,13144,9057
6001,13145,9057
6002,13146,9057
6003,13147,9057
6004,13147,4579
6005,13148,9057
6006,13149,9057
6007,13151,9057
6008,13152,9057
6009,13155,9057
6010,13155,3581
6011,13157,9057
6012,13157,3581
6013,13158,9057
6014,13161,9057
6015,13161,7368
6016,13162,9057
6017,13164,9057
6018,13164,8462
6019,13173,8897
6020,13173,9069
6021,13177,1976
6022,13180,4079
6023,13194,6030
6024,13194,5588
6025,13194,2341
6026,13196,4920
6027,13199,6702
6028,13203,345
6029,13206,345
6030,13210,345
6031,13211,345
6032,13211,2171
6033,13211,4803
6034,13215,345
6035,13215,8792
6036,13215,5884
6037,13228,974
6038,13237,6957
6039,13237,7305
6040,13238,6957
6041,13238,7403
6042,13241,1430
6043,13241,5013
6044,13241,1712
6045,13254,4961
6046,13257,7577
6047,13258,7937
6048,13260,2335
6049,13270,5940
6050,13270,4725
6051,13275,6122
6052,13275,514
6053,13275,6935
6054,13275,2578
6055,13276,8531
6056,13285,8394
6057,13285,5545
6058,13310,2258
6059,13310,3311
6060,13314,5207
6061,13320,6987
6062,13320,2941
6063,13323,6987
6064,13329,2783
6065,13336,5513
6066,13336,5500
6067,13337,5513
6068,13337,7593
6069,13337,4511
6070,13337,7432
6071,13337,222
6072,13337,1042
6073,13342,5513
6074,13342,7920
6075,13342,3243
6076,13344,5513
6077,13344,5500
6078,13345,8852
6079,13347,4244
6080,13347,84
6081,13347,9095
6082,13347,5346
6083,13347,4159
6084,13347,997
6085,13347,2127
6086,13347,2065
6087,13347,2952
6088,13357,2401
6089,13360,2014
6090,13365,5031
6091,13368,8082
6092,13374,727
6093,13375,2653
6094,13375,727
6095,13379,3011
6096,13382,8482
6097,13383,8482
6098,13388,8482
6099,13397,7586
6100,13397,4594
6101,13398,7586
6102,13398,1958
6103,13398,4594
6104,13399,7586
6105,13399,1958
6106,13399,4594
6107,13413,8
6108,13413,6799
6109,13413,4932
6110,13413,7487
6111,13414,7138
6112,13414,6698
6113,13421,7753
6114,13422,1463
6115,13422,8873
6116,13422,4146
6117,13423,5518
6118,13424,5529
6119,13424,1059
6120,13425,4609
6121,13425,8981
6122,13425,6730
6123,13425,6776
6124,13425,3340
6125,13425,2970
6126,13425,2485
6127,13425,2685
6128,13425,1676
6129,13425,5230
6130,13425,4316
6131,13425,1876
6132,13440,4932
6133,13442,4932
6134,13444,4932
6135,13444,2321
6136,13446,4932
6137,13446,4700
6138,13448,4932
6139,13449,4932
